time,load_N,cmod_mm
3.869999945163726807e-02,1.485736145019531250e+03,3.737043705768883228e-03
3.880000114440917969e-02,1.489345428466796875e+03,3.748128598090261221e-03
3.889999911189079285e-02,1.492953979492187500e+03,3.759217332117259502e-03
3.900000080466270447e-02,1.496562164306640625e+03,3.770308103412389755e-03
3.909999877214431763e-02,1.500170104980468750e+03,3.781400388106703758e-03
3.920000046491622925e-02,1.503777679443359375e+03,3.792493836954236031e-03
3.929999843239784241e-02,1.507385162353515625e+03,3.803588566370308399e-03
3.940000012516975403e-02,1.510992462158203125e+03,3.814683877862989902e-03
3.950000181794166565e-02,1.514599639892578125e+03,3.825779305770993233e-03
3.959999978542327881e-02,1.518206634521484375e+03,3.836875781416893005e-03
3.970000147819519043e-02,1.521813568115234375e+03,3.847972373478114605e-03
3.979999944567680359e-02,1.525420257568359375e+03,3.859069547615945339e-03
3.990000113844871521e-02,1.529026947021484375e+03,3.870166721753776073e-03
3.999999910593032837e-02,1.532633544921875000e+03,3.881264827214181423e-03
4.010000079870223999e-02,1.536240051269531250e+03,3.892363049089908600e-03
4.019999876618385315e-02,1.539846343994140625e+03,3.903461270965635777e-03
4.030000045895576477e-02,1.543452575683593750e+03,3.914560540579259396e-03
4.039999842643737793e-02,1.547058746337890625e+03,3.925659810192883015e-03
4.050000011920928955e-02,1.550664794921875000e+03,3.936759545467793941e-03
4.060000181198120117e-02,1.554270751953125000e+03,3.947859280742704868e-03
4.069999977946281433e-02,1.557876586914062500e+03,3.958959598094224930e-03
4.080000147223472595e-02,1.561482360839843750e+03,3.970060381107032299e-03
4.089999943971633911e-02,1.565088012695312500e+03,3.981161629781126976e-03
4.100000113248825073e-02,1.568693511962890625e+03,3.992262994870543480e-03
4.109999909996986389e-02,1.572299011230468750e+03,4.003364359959959984e-03
4.120000079274177551e-02,1.575904418945312500e+03,4.014466656371951103e-03
4.129999876022338867e-02,1.579509613037109375e+03,4.025568952783942223e-03
4.140000045299530029e-02,1.583114898681640625e+03,4.036671714857220650e-03
4.149999842047691345e-02,1.586719909667968750e+03,4.047774593345820904e-03
4.160000011324882507e-02,1.590324920654296875e+03,4.058877937495708466e-03
4.170000180602073669e-02,1.593929779052734375e+03,4.069981281645596027e-03
4.179999977350234985e-02,1.597534637451171875e+03,4.081085091456770897e-03
4.190000146627426147e-02,1.601139404296875000e+03,4.092189483344554901e-03
4.199999943375587463e-02,1.604744018554687500e+03,4.103294340893626213e-03
4.210000112652778625e-02,1.608348571777343750e+03,4.114398732781410217e-03
4.219999909400939941e-02,1.611950134277343750e+03,4.125522333197295666e-03
4.230000078678131104e-02,1.615542877197265625e+03,4.136698320508003235e-03
4.239999875426292419e-02,1.619128326416015625e+03,4.147919709794223309e-03
4.250000044703483582e-02,1.622700744628906250e+03,4.159220610745251179e-03
4.259999841451644897e-02,1.626263031005859375e+03,4.170582280494272709e-03
4.270000010728836060e-02,1.629818267822265625e+03,4.181987722404301167e-03
4.280000180006027222e-02,1.633368591308593750e+03,4.193422500975430012e-03
4.289999976754188538e-02,1.636915557861328125e+03,4.204878001473844051e-03
4.300000146031379700e-02,1.640460205078125000e+03,4.216347355395555496e-03
4.309999942779541016e-02,1.644003143310546875e+03,4.227826721034944057e-03
4.320000112056732178e-02,1.647544860839843750e+03,4.239312955178320408e-03
4.329999908804893494e-02,1.651085693359375000e+03,4.250804777257144451e-03
4.340000078082084656e-02,1.654625732421875000e+03,4.262300441041588783e-03
4.349999874830245972e-02,1.658165222167968750e+03,4.273799131624400616e-03
4.360000044107437134e-02,1.661704162597656250e+03,4.285300383344292641e-03
4.369999840855598450e-02,1.665242767333984375e+03,4.296804079785943031e-03
4.380000010132789612e-02,1.668780914306640625e+03,4.308310104534029961e-03
4.390000179409980774e-02,1.672318572998046875e+03,4.319817991927266121e-03
4.399999976158142090e-02,1.675855987548828125e+03,4.331327741965651512e-03
4.410000145435333252e-02,1.679392944335937500e+03,4.342839587479829788e-03
4.419999942183494568e-02,1.682929626464843750e+03,4.354352829977869987e-03
4.430000111460685730e-02,1.686465942382812500e+03,4.365867935121059418e-03
4.439999908208847046e-02,1.690001922607421875e+03,4.377384670078754425e-03
4.450000077486038208e-02,1.693537506103515625e+03,4.388903151266276836e-03
4.459999874234199524e-02,1.697072784423828125e+03,4.400423378683626652e-03
4.470000043511390686e-02,1.700607788085937500e+03,4.411945235915482044e-03
4.479999840259552002e-02,1.704142425537109375e+03,4.423468490131199360e-03
4.490000009536743164e-02,1.707676818847656250e+03,4.434993374161422253e-03
4.500000178813934326e-02,1.711210815429687500e+03,4.446520004421472549e-03
4.509999975562095642e-02,1.714744506835937500e+03,4.458047915250062943e-03
4.520000144839286804e-02,1.718277923583984375e+03,4.469577455893158913e-03
4.529999941587448120e-02,1.721811035156250000e+03,4.481108742766082287e-03
4.540000110864639282e-02,1.725343780517578125e+03,4.492641193792223930e-03
4.549999907612800598e-02,1.728876281738281250e+03,4.504175391048192978e-03
4.560000076889991760e-02,1.732408508300781250e+03,4.515710752457380295e-03
4.569999873638153076e-02,1.735936126708984375e+03,4.527273704297840595e-03
4.580000042915344238e-02,1.739456604003906250e+03,4.538881359621882439e-03
4.589999839663505554e-02,1.742970764160156250e+03,4.550528479740023613e-03
4.600000008940696716e-02,1.746474822998046875e+03,4.562237067148089409e-03
4.610000178217887878e-02,1.749971405029296875e+03,4.573989892378449440e-03
4.619999974966049194e-02,1.753462554931640625e+03,4.585775197483599186e-03
4.630000144243240356e-02,1.756949890136718750e+03,4.597583785653114319e-03
4.639999940991401672e-02,1.760434539794921875e+03,4.609408322721719742e-03
4.650000110268592834e-02,1.763917175292968750e+03,4.621243453584611416e-03
4.659999907016754150e-02,1.767398468017578125e+03,4.633086966350674629e-03
4.670000076293945312e-02,1.770878784179687500e+03,4.644935368560254574e-03
4.679999873042106628e-02,1.774358276367187500e+03,4.656788078136742115e-03
4.690000042319297791e-02,1.777837249755859375e+03,4.668644163757562637e-03
4.699999839067459106e-02,1.781315185546875000e+03,4.680506419390439987e-03
4.710000008344650269e-02,1.784791473388671875e+03,4.692379967309534550e-03
4.720000177621841431e-02,1.788267028808593750e+03,4.704258521087467670e-03
4.729999974370002747e-02,1.791742095947265625e+03,4.716139403171837330e-03
4.740000143647193909e-02,1.795216857910156250e+03,4.728022031486034393e-03
4.749999940395355225e-02,1.798691375732421875e+03,4.739905358292162418e-03
4.760000109672546387e-02,1.802165679931640625e+03,4.751789849251508713e-03
4.769999906420707703e-02,1.805639801025390625e+03,4.763674922287464142e-03
4.780000075697898865e-02,1.809113525390625000e+03,4.775561508722603321e-03
4.789999872446060181e-02,1.812587158203125000e+03,4.787448677234351635e-03
4.800000041723251343e-02,1.816060577392578125e+03,4.799336427822709084e-03
4.809999838471412659e-02,1.819533660888671875e+03,4.811225691810250282e-03
4.820000007748603821e-02,1.823006530761718750e+03,4.823115537874400616e-03
4.830000177025794983e-02,1.826479217529296875e+03,4.835005966015160084e-03
4.839999973773956299e-02,1.829951751708984375e+03,4.846898023970425129e-03
4.850000143051147461e-02,1.833423950195312500e+03,4.858790547586977482e-03
4.859999939799308777e-02,1.836895935058593750e+03,4.870683653280138969e-03
4.870000109076499939e-02,1.840367797851562500e+03,4.882578272372484207e-03
4.879999905824661255e-02,1.843839385986328125e+03,4.894473473541438580e-03
4.890000075101852417e-02,1.847310668945312500e+03,4.906369256787002087e-03
4.899999871850013733e-02,1.850781890869140625e+03,4.918266087770462036e-03
4.910000041127204895e-02,1.854252838134765625e+03,4.930163850076496601e-03
4.919999837875366211e-02,1.857721496582031250e+03,4.942074418067932129e-03
4.930000007152557373e-02,1.861182800292968750e+03,4.954029456712305546e-03
4.940000176429748535e-02,1.864631591796875000e+03,4.966059001162648201e-03
4.949999973177909851e-02,1.868069824218750000e+03,4.978150711394846439e-03
4.960000142455101013e-02,1.871500396728515625e+03,4.990288405679166317e-03
4.969999939203262329e-02,1.874925170898437500e+03,5.002459511160850525e-03
4.980000108480453491e-02,1.878345855712890625e+03,5.014655063860118389e-03
4.989999905228614807e-02,1.881763458251953125e+03,5.026867613196372986e-03
5.000000074505805969e-02,1.885178802490234375e+03,5.039092851802706718e-03
5.009999871253967285e-02,1.888592498779296875e+03,5.051328218542039394e-03
5.020000040531158447e-02,1.892004058837890625e+03,5.063575808890163898e-03
5.029999837279319763e-02,1.895412170410156250e+03,5.075845634564757347e-03
5.040000006556510925e-02,1.898818450927734375e+03,5.088126286864280701e-03
5.050000175833702087e-02,1.902223632812500000e+03,5.100413691252470016e-03
5.059999972581863403e-02,1.905628021240234375e+03,5.112705519422888756e-03
5.070000141859054565e-02,1.909031768798828125e+03,5.125000141561031342e-03
5.079999938607215881e-02,1.912434936523437500e+03,5.137297557666897774e-03
5.090000107884407043e-02,1.915837646484375000e+03,5.149597651325166225e-03
5.099999904632568359e-02,1.919239807128906250e+03,5.161899491213262081e-03
5.110000073909759521e-02,1.922641571044921875e+03,5.174204125069081783e-03
5.119999870657920837e-02,1.926042816162109375e+03,5.186510854400694370e-03
5.130000039935112000e-02,1.929441253662109375e+03,5.198836559429764748e-03
5.139999836683273315e-02,1.932837829589843750e+03,5.211173789575695992e-03
5.150000005960464478e-02,1.936233367919921875e+03,5.223516724072396755e-03
5.160000175237655640e-02,1.939628356933593750e+03,5.235863267444074154e-03
5.169999971985816956e-02,1.943022857666015625e+03,5.248212837614119053e-03
5.180000141263008118e-02,1.946416961669921875e+03,5.260563688352704048e-03
5.189999938011169434e-02,1.949810607910156250e+03,5.272916867397725582e-03
5.200000107288360596e-02,1.953203918457031250e+03,5.285271676257252693e-03
5.209999904036521912e-02,1.956596771240234375e+03,5.297628347761929035e-03
5.220000073313713074e-02,1.959989349365234375e+03,5.309987114742398262e-03
5.229999870061874390e-02,1.963381469726562500e+03,5.322347045876085758e-03
5.240000039339065552e-02,1.966773193359375000e+03,5.334709305316209793e-03
5.249999836087226868e-02,1.970164581298828125e+03,5.347073194570839405e-03
5.260000005364418030e-02,1.973555541992187500e+03,5.359439295716583729e-03
5.270000174641609192e-02,1.976944122314453125e+03,5.371818784624338150e-03
5.279999971389770508e-02,1.980327270507812500e+03,5.384229705668985844e-03
5.290000140666961670e-02,1.983703216552734375e+03,5.396682769060134888e-03
5.299999937415122986e-02,1.987070648193359375e+03,5.409185308963060379e-03
5.310000106692314148e-02,1.990431243896484375e+03,5.421727895736694336e-03
5.319999903440475464e-02,1.993784729003906250e+03,5.434312508441507816e-03
5.330000072717666626e-02,1.997133148193359375e+03,5.446927156299352646e-03
5.339999869465827942e-02,2.000478363037109375e+03,5.459561594761908054e-03
5.350000038743019104e-02,2.003821350097656250e+03,5.472209653817117214e-03
5.359999835491180420e-02,2.007162750244140625e+03,5.484866211190819740e-03
5.370000004768371582e-02,2.010502990722656250e+03,5.497529404237866402e-03
5.380000174045562744e-02,2.013842468261718750e+03,5.510196671821177006e-03
5.389999970793724060e-02,2.017181304931640625e+03,5.522867082618176937e-03
5.400000140070915222e-02,2.020519622802734375e+03,5.535540287382900715e-03
5.409999936819076538e-02,2.023857482910156250e+03,5.548215587623417377e-03
5.420000106096267700e-02,2.027194854736328125e+03,5.560892983339726925e-03
5.429999902844429016e-02,2.030531951904296875e+03,5.573572008870542049e-03
5.440000072121620178e-02,2.033868560791015625e+03,5.586252198554575443e-03
5.449999868869781494e-02,2.037204864501953125e+03,5.598934367299079895e-03
5.460000038146972656e-02,2.040539733886718750e+03,5.611624452285468578e-03
5.469999834895133972e-02,2.043872650146484375e+03,5.624326295219361782e-03
5.480000004172325134e-02,2.047204467773437500e+03,5.637035821564495564e-03
5.490000173449516296e-02,2.050535522460937500e+03,5.649749771691858768e-03
5.499999970197677612e-02,2.053865539550781250e+03,5.662470357492566109e-03
5.510000139474868774e-02,2.057193084716796875e+03,5.675207008607685566e-03
5.519999936223030090e-02,2.060519226074218750e+03,5.687952507287263870e-03
5.530000105500221252e-02,2.063843261718750000e+03,5.700711975805461407e-03
5.539999902248382568e-02,2.067164886474609375e+03,5.713486578315496445e-03
5.550000071525573730e-02,2.070485137939453125e+03,5.726269097067415714e-03
5.559999868273735046e-02,2.073804565429687500e+03,5.739056738093495369e-03
5.570000037550926208e-02,2.077123443603515625e+03,5.751847405917942524e-03
5.579999834299087524e-02,2.080441833496093750e+03,5.764640518464148045e-03
5.590000003576278687e-02,2.083759887695312500e+03,5.777434911578893661e-03
5.600000172853469849e-02,2.087077636718750000e+03,5.790230934508144855e-03
5.609999969601631165e-02,2.090393646240234375e+03,5.803036619909107685e-03
5.620000138878822327e-02,2.093703277587890625e+03,5.815879907459020615e-03
5.629999935626983643e-02,2.097000885009765625e+03,5.828794324770569801e-03
5.640000104904174805e-02,2.100286987304687500e+03,5.841776030138134956e-03
5.649999901652336121e-02,2.103564270019531250e+03,5.854809773154556751e-03
5.660000070929527283e-02,2.106835144042968750e+03,5.867881118319928646e-03
5.669999867677688599e-02,2.110101318359375000e+03,5.880979355424642563e-03
5.680000036954879761e-02,2.113364196777343750e+03,5.894096684642136097e-03
5.689999833703041077e-02,2.116624633789062500e+03,5.907227401621639729e-03
5.700000002980232239e-02,2.119882904052734375e+03,5.920370109379291534e-03
5.710000172257423401e-02,2.123136810302734375e+03,5.933538312092423439e-03
5.719999969005584717e-02,2.126387542724609375e+03,5.946725723333656788e-03
5.730000138282775879e-02,2.129636108398437500e+03,5.959926173090934753e-03
5.739999935030937195e-02,2.132883239746093750e+03,5.973135586827993393e-03
5.750000104308128357e-02,2.136129241943359375e+03,5.986351752653717995e-03
5.759999901056289673e-02,2.139374481201171875e+03,5.999572342261672020e-03
5.770000070333480835e-02,2.142619079589843750e+03,6.012796424329280853e-03
5.779999867081642151e-02,2.145863098144531250e+03,6.026023649610579014e-03
5.790000036358833313e-02,2.149105865478515625e+03,6.039259256795048714e-03
5.799999833106994629e-02,2.152347900390625000e+03,6.052498705685138702e-03
5.810000002384185791e-02,2.155589538574218750e+03,6.065740948542952538e-03
5.820000171661376953e-02,2.158830718994140625e+03,6.078984704799950123e-03
5.829999968409538269e-02,2.162071685791015625e+03,6.092230556532740593e-03
5.840000137686729431e-02,2.165312225341796875e+03,6.105477572418749332e-03
5.849999934434890747e-02,2.168552429199218750e+03,6.118726683780550957e-03
5.860000103712081909e-02,2.171792388916015625e+03,6.131976842880249023e-03
5.869999900460243225e-02,2.175031951904296875e+03,6.145228631794452667e-03
5.880000069737434387e-02,2.178271209716796875e+03,6.158481934107840061e-03
5.889999866485595703e-02,2.181510131835937500e+03,6.171736400574445724e-03
5.900000035762786865e-02,2.184748687744140625e+03,6.184992380440235138e-03
5.909999832510948181e-02,2.187986907958984375e+03,6.198249990120530128e-03
5.920000001788139343e-02,2.191224792480468750e+03,6.211509229615330696e-03
5.930000171065330505e-02,2.194462371826171875e+03,6.224769400432705879e-03
5.939999967813491821e-02,2.197699554443359375e+03,6.238031317479908466e-03
5.950000137090682983e-02,2.200936492919921875e+03,6.251294165849685669e-03
5.959999933838844299e-02,2.204173034667968750e+03,6.264558644033968449e-03
5.970000103116035461e-02,2.207408325195312500e+03,6.277829641476273537e-03
5.979999899864196777e-02,2.210632843017578125e+03,6.291161640547215939e-03
5.990000069141387939e-02,2.213846130371093750e+03,6.304558715783059597e-03
