# NOEL, g1x, g1y, g2x, g2y, g3x, g3y
10818, 3.0888603029304226e-02, 8.7997165425340929e-01, -7.6718481925497539e-01, -4.2498596594340943e-01, 7.3629621622567121e-01, -4.5498568830999986e-01
10819, -7.2227831997189218e-01, 4.2083486115632429e-01, -3.3339833251574240e-02, -7.7591920588828722e-01, 7.5561815322346637e-01, 3.5508434473196293e-01
10820, -3.1669211189645947e-02, -8.7964312189315830e-01, 7.6719622862514192e-01, 4.2498103352326033e-01, -7.3552701743549598e-01, 4.5466208836989791e-01
10821, 7.5863556808865484e-01, -4.2684263309165715e-01, -3.5755239047685350e-02, 8.3628239913989066e-01, -7.2288032904096955e-01, -4.0943976604823357e-01
10822, 8.8445478553161549e-01, -4.1885105872421158e-01, -3.1588931335489734e-01, 8.2011953076776067e-01, -5.6856547217671816e-01, -4.0126847204354910e-01
10823, -7.4027526179892811e-01, 4.6552087722450469e-01, 1.4017532241562686e-02, -8.7419939044295147e-01, 7.2625772955736545e-01, 4.0867851321844684e-01
10824, -8.5429492207557689e-01, 4.6259615110407298e-01, 2.3081587985039290e-01, -8.7227741228232636e-01, 6.2347904222518402e-01, 4.0968126117825332e-01
10825, -7.2239551535231861e-01, 4.2090314494705444e-01, -3.3229080298595566e-02, -7.7598373600403425e-01, 7.5562459565091411e-01, 3.5508059105697981e-01
10826, -3.0888499342003113e-02, -8.7996870035206909e-01, 7.6718476917876255e-01, 4.2498453934448627e-01, -7.3629626983675944e-01, 4.5498416100758282e-01
10827, 7.5863699654112338e-01, -4.2684476575139763e-01, -3.5741245907114749e-02, 8.3627712965061118e-01, -7.2289575063400868e-01, -4.0943236389921356e-01
10828, 8.8443540523093955e-01, -4.1884455914883834e-01, -3.1581315019367306e-01, 8.2008870634709785e-01, -5.6862225503726649e-01, -4.0124414719825952e-01
10829, 7.2121004864191085e-01, -4.2148822544254744e-01, 3.3413561366518414e-02, 7.7601144098957220e-01, -7.5462361000842926e-01, -3.5452321554702471e-01
10830, 3.1666108178029478e-02, 8.7998764890870063e-01, -7.6266223439438929e-01, -4.2524206434606210e-01, 7.3099612621635979e-01, -4.5474558456263847e-01
10831, -7.5790474547369069e-01, 4.2641093804222563e-01, 3.5563752447325840e-02, -8.3649590536156082e-01, 7.2234099302636490e-01, 4.1008496731933519e-01
10832, -8.8449036607855880e-01, 4.1932716774661999e-01, 3.1822004152058070e-01, -8.2193522813324815e-01, 5.6627032455797810e-01, 4.0260806038662816e-01
10833, 7.9738369177662793e-01, -4.6852226460024904e-01, -1.4405569645025346e-01, 8.9430024606129543e-01, -6.5332799532637442e-01, -4.2577798146104634e-01
10834, 7.2372656430343341e-01, 3.5568327509013370e-01, -7.1152998380493504e-01, 3.1921449294396875e-01, -1.2196580498498413e-02, -6.7489776803410251e-01
10835, 8.6443038738415012e-01, -4.2116314419244932e-01, -2.9043073210686765e-01, 8.3640512816055601e-01, -5.7399965527728247e-01, -4.1524198396810663e-01
10836, -7.1940180002514209e-01, -4.2986559927640766e-01, 7.4914400977917373e-01, -4.2611537728263116e-01, -2.9742209754031534e-02, 8.5598097655903882e-01
10837, 4.1013238456033263e-01, 6.8686234199035123e-01, -7.7257595381363764e-01, -4.8507139478826601e-02, 3.6244356925330501e-01, -6.3835520251152456e-01
10838, 4.0384354495649094e-01, -7.0799451812184566e-01, 4.0396142616163944e-01, 7.0882405252844616e-01, -8.0780497111813032e-01, -8.2953440660050244e-04
10839, -4.0409834407470335e-01, -6.3379114609300480e-01, 7.6856505754016813e-01, 1.7585574772275368e-02, -3.6446671346546472e-01, 6.1620557132072939e-01
10840, 4.6793421924918688e-01, -6.8639004923764013e-01, 2.5579676728500328e-01, 7.3998677574218819e-01, -7.2373098653419021e-01, -5.3596726504548151e-02
10841, -3.8865718116265785e-01, -8.9010319350329015e-01, 8.1890119146506923e-01, 3.2190830933015524e-01, -4.3024401030241138e-01, 5.6819488417313491e-01
10842, -4.5821412401395528e-01, 7.0828127718529554e-01, -3.8131463811927491e-01, -7.6641047028583931e-01, 8.3952876213323013e-01, 5.8129193100543819e-02
10843, 4.3913895459517255e-01, 8.4002048055351997e-01, -8.6499430351571993e-01, -1.7535697639383951e-01, 4.2585534892054738e-01, -6.6466350415968045e-01
10844, -8.8886333006740958e-01, -3.8081223690603339e-01, 6.0256100487139441e-01, -4.2439605670751152e-01, 2.8630232519601517e-01, 8.0520829361354496e-01
10845, -4.8364820784578308e-02, 8.2831552389941687e-01, -7.2494748088519745e-01, -3.9802039433432418e-01, 7.7331230166977571e-01, -4.3029512956509275e-01
10846, -6.7980555029323864e-01, -5.4177959134808018e-01, 7.2594032842509404e-01, -4.6365046620246364e-01, -4.6134778131855382e-02, 1.0054300575505439e+00
10847, 1.4613659578752264e-02, -1.0686802863173159e+00, 7.8467484036449497e-01, 4.6051730061762652e-01, -7.9928849994324724e-01, 6.0816298569968930e-01
10848, 9.5763303768165953e-01, -5.1523226416289736e-01, -3.4737526413622755e-01, 8.7338604722993174e-01, -6.1025777354543198e-01, -3.5815378306703438e-01
10849, 8.8540405654866461e-01, -5.0216092066794604e-01, -3.0032450971284208e-02, 8.1557725947954096e-01, -8.5537160557738035e-01, -3.1341633881159497e-01
10850, -4.6373485913699519e-01, 7.4441427325268006e-01, -4.1522600644389662e-01, -7.9492159863840595e-01, 8.7896086558089181e-01, 5.0507325385725846e-02
10851, 4.4544320286032396e-01, 8.5625184428814038e-01, -8.4940198289355595e-01, -1.7707605940796672e-01, 4.0395878003323193e-01, -6.7917578488017361e-01
10852, -2.8548259581985702e-01, 7.7210450859280344e-01, -3.8942133148500951e-01, -7.1269528561144213e-01, 6.7490392730486648e-01, -5.9409222981361358e-02
10853, -9.0099046107661784e-01, 4.5758447405666508e-01, 2.0964133204020446e-01, -8.7826509186361235e-01, 6.9134912903641343e-01, 4.2068061780694727e-01
10854, -8.1096016113870539e-01, -3.1093880180973105e-01, 7.0280338001563925e-01, -4.6158653445657877e-01, 1.0815678112306619e-01, 7.7252533626630981e-01
10855, 8.6478425127682135e-01, -4.4431156452198500e-01, -1.8094582114220667e-01, 8.6303647336720946e-01, -6.8383843013461465e-01, -4.1872490884522440e-01
10856, 7.4629792462537459e-01, 3.0064749941681290e-01, -7.0889218970376067e-01, 3.8335069950722378e-01, -3.7405734921613955e-02, -6.8399819892403668e-01
10857, -8.6115531378090848e-01, 4.4261203526518228e-01, 1.7582340695493859e-01, -8.6079592750767786e-01, 6.8533190682596989e-01, 4.1818389224249558e-01
10858, -7.3356840459510753e-01, -2.9109984333816208e-01, 6.8304889727717721e-01, -3.9392152724399893e-01, 5.0519507317930416e-02, 6.8502137058216095e-01
10859, 8.6112828404179809e-01, -4.4263563181987881e-01, -1.7586848601171592e-01, 8.6071582144097358e-01, -6.8525979803008219e-01, -4.1808018962109472e-01
10860, 7.3355661697759611e-01, 2.9105880805939466e-01, -6.8304221687788991e-01, 3.9392598409859303e-01, -5.0514400099706216e-02, -6.8498479215798769e-01
10861, 6.3934938325540536e-02, 1.0208407598563258e+00, -8.0519802947552743e-01, -4.4906971069245627e-01, 7.4126309114998690e-01, -5.7177104916386945e-01
10862, 6.8142514915119945e-01, -4.9105350825509320e-01, 8.0515811207592269e-02, 7.3475031074709574e-01, -7.6194096035879177e-01, -2.4369680249200254e-01
10863, 8.8414284605661730e-01, -4.3137106950420528e-01, -2.9202747372369237e-01, 8.2466780488840252e-01, -5.9211537233292488e-01, -3.9329673538419724e-01
10864, 7.4887917860343123e-01, 3.3871236107082542e-01, -7.4733673553662616e-01, 3.5665212990185580e-01, -1.5424430668051269e-03, -6.9536449097268127e-01
10865, 3.8232137379699949e-01, 1.0039348522012865e+00, -7.1790451454819304e-01, 1.3206193793755413e-03, 3.3558314075119355e-01, -1.0052554715806621e+00
10866, -7.3927829322952787e-01, -4.0375099887564236e-01, 7.2294129975335764e-01, -4.0542103274390678e-01, 1.6336993476170323e-02, 8.0917203161954920e-01
10867, -1.0900273484349772e-01, 1.1714958913350837e+00, -6.4974185455665401e-01, -6.8861159085164592e-01, 7.5874458940015177e-01, -4.8288430048343778e-01
10868, 8.1493633086626993e-01, 2.3399816862051961e-01, -7.0615632198954748e-01, 5.2839381302089361e-01, -1.0878000887672250e-01, -7.6239198164141320e-01
10869, -9.2259919178356631e-01, -1.7568752821919320e-01, 8.0199897779514207e-01, -5.8747992087435796e-01, 1.2060021398842424e-01, 7.6316744909355116e-01
10870, 7.6966464331586812e-02, 1.0676479358692665e+00, -7.4729193172537578e-01, -6.4917951759670534e-01, 6.7032546739378895e-01, -4.1846841827256115e-01
10871, 1.1996208379271657e-01, -9.4520659906771209e-01, 5.5477914657069172e-01, 8.6077535759265300e-01, -6.7474123036340838e-01, 8.4431241475059010e-02
10872, -1.0143078132290768e+00, 6.6707872835733414e-02, 5.9707060596823591e-01, -7.4886561163156962e-01, 4.1723720726084096e-01, 6.8215773879583619e-01
10873, 9.2259656230861098e-01, 1.7569743948435051e-01, -8.0204104034172841e-01, 5.8763846699458278e-01, -1.2055552196688263e-01, -7.6333590647893335e-01
10874, -7.6971481023008173e-02, -1.0677571042101903e+00, 7.4729415938384991e-01, 6.4923448411236873e-01, -6.7032267836084169e-01, 4.1852262009782154e-01
10875, -1.9244215573833109e-01, 1.1704317653081664e+00, -5.1582678561225803e-01, -1.0275169164560558e+00, 7.0826894135058915e-01, -1.4291484885211048e-01
10876, 1.0395567691601153e+00, -1.3050856249978443e-01, -5.7649344088334642e-01, 8.0254426732095863e-01, -4.6306332827676883e-01, -6.7203570482117425e-01
10877, -9.2259656230861098e-01, -1.7569743948435051e-01, 8.0204104034172841e-01, -5.8763846699458278e-01, 1.2055552196688263e-01, 7.6333590647893335e-01
10878, 7.6971481023008173e-02, 1.0677571042101903e+00, -7.4729415938384991e-01, -6.4923448411236873e-01, 6.7032267836084169e-01, -4.1852262009782154e-01
10879, 2.0505164568319759e-01, 1.2017949775749754e+00, -8.3471312049375845e-01, -6.1779545291170157e-01, 6.2966147481056089e-01, -5.8399952466327387e-01
10880, -6.7974840633489209e-01, -1.1687947042183753e+00, 1.0827885548800027e+00, -5.3355471295068846e-02, -4.0304014854511067e-01, 1.2221501755134441e+00
10881, 8.9479354384202603e-01, 9.9794488825867958e-02, -7.9760566131555266e-01, 5.7508534807166389e-01, -9.7187882526473299e-02, -6.7487983689753184e-01
10882, -7.4802603653916000e-02, -1.0165197273022646e+00, 7.4721903013608681e-01, 5.9164279404879649e-01, -6.7241642648217081e-01, 4.2487693325346826e-01
10883, -8.5826815831986258e-01, 4.1277375797440929e-01, 2.7218323792970078e-01, -8.0872587570448518e-01, 5.8608492039016191e-01, 3.9595211773007588e-01
10884, -7.3962889988745895e-01, -3.4793809561482797e-01, 7.3656900178380857e-01, -3.1640393789628024e-01, 3.0598981036503033e-03, 6.6434203351110821e-01
10885, -3.6653022127014045e-01, -1.0209136658552211e+00, 7.4373124031513060e-01, -4.2839922523264257e-03, -3.7720101904499015e-01, 1.0251976581075475e+00
10886, 7.2976683232551998e-01, 4.1483702419173085e-01, -7.3922843199154809e-01, 3.9152537810748289e-01, 9.4615996660281140e-03, -8.0636240229921374e-01
10887, -5.3033231307135852e-02, -1.0244165413132464e+00, 7.9494800114247188e-01, 4.6656833536194670e-01, -7.4191476983533611e-01, 5.5784820595129980e-01
10888, -6.7556169504406771e-01, 4.6308569447714198e-01, -7.0207990786188085e-02, -7.1478065332474205e-01, 7.4576968583025582e-01, 2.5169495884760007e-01
10889, 4.5958860550795216e-01, -9.1534283977325770e-01, 4.3734762411748390e-01, 6.7678144933904061e-01, -8.9693622962543607e-01, 2.3856139043421706e-01
10890, -6.5230596873004268e-02, 8.2270251178148091e-01, -6.5330649721828016e-01, -3.7954453031611518e-01, 7.1853709409128441e-01, -4.4315798146536572e-01
10891, 1.9711443798012998e-02, -7.9778205972528915e-01, 7.2339748352603617e-01, 4.1651254260096793e-01, -7.4310892732404921e-01, 3.8126951712432122e-01
10892, 7.1749073433022270e-01, 4.1647717157171044e-01, -7.3427622969646378e-01, 4.1610829758776668e-01, 1.6785495366241146e-02, -8.3258546915947707e-01
10893, 3.1190084103127516e-03, 8.1398427535890583e-01, -7.4659449268016254e-01, -4.0996713846985694e-01, 7.4347548426984977e-01, -4.0401713688904889e-01
10894, -7.3767778003048556e-01, -4.1016841549637850e-01, 7.5350904152395559e-01, -3.9062139813935270e-01, -1.5831261493469976e-02, 8.0078981363573121e-01
10895, -8.1160268775236954e-01, -2.3844943126069278e-03, 3.9442666154712741e-01, -7.4225901531007077e-01, 4.1717602620524213e-01, 7.4464350962267778e-01
10896, 3.7178623141483075e-01, -7.5199826511914125e-01, 4.2416755349115032e-01, 7.5996514571529428e-01, -7.9595378490598101e-01, -7.9668805961530392e-03
10897, -9.4897770605146103e-01, 3.9551421586519359e-01, 2.9347582348266082e-01, -8.5860179615752685e-01, 6.5550188256880026e-01, 4.6308758029233321e-01
10898, -3.5168216131850200e-02, 1.0410864663623207e+00, -7.4102744370456697e-01, -5.2350819266997850e-01, 7.7619565983641725e-01, -5.1757827369234222e-01
10899, -3.5207517816113594e-02, 8.0809955085318730e-01, -7.3077974436707016e-01, -4.2389911502128519e-01, 7.6598726218318369e-01, -3.8420043583190211e-01
10900, -7.2165997845720242e-01, -4.2241108218582635e-01, 7.6289894098811639e-01, -3.8953407483015440e-01, -4.1238962530913949e-02, 8.1194515701598080e-01
10901, 4.7610752912429866e-01, -7.1945917135621662e-01, 3.3785968822424617e-01, 7.5992240429047775e-01, -8.1396721734854482e-01, -4.0463232934261115e-02
10902, -7.9697581405723739e-01, -3.8603018950405930e-02, 4.4656022502169906e-01, -7.1522218281442673e-01, 3.5041558903553832e-01, 7.5382520176483270e-01
10903, -3.8764420347268697e-01, 7.7205427152869721e-01, -3.9752399506935004e-01, -7.5609645686127336e-01, 7.8516819854203701e-01, -1.5957814667423860e-02
10904, 8.7384554865767394e-01, 1.2510825319500640e-03, -4.4924924297442226e-01, 7.6218388983045604e-01, -4.2459630568325174e-01, -7.6343497236240609e-01
10905, 9.1871534230426422e-01, 4.6571237649113467e-01, -7.1210832173685956e-01, 4.2746947100497529e-01, -2.0660702056740468e-01, -8.9318184749610996e-01
10906, 4.1178710807789826e-01, 6.5979279247165212e-01, -1.0312911793515185e+00, -1.8046111242288612e-03, 6.1950407127362028e-01, -6.5798818134742321e-01
10907, -9.1472164410160894e-01, -4.6367147188968949e-01, 7.1068440667320865e-01, -4.2821352960149311e-01, 2.0403723742840027e-01, 8.9188500149118255e-01
10908, -4.1156188250845771e-01, -6.5945265234134964e-01, 1.0311093516757381e+00, 1.5652140163087095e-03, -6.1954746916728032e-01, 6.5788743832504093e-01
10909, 9.1650370794926184e-01, 4.6457829155995656e-01, -7.1088759488196807e-01, 4.2811375283285963e-01, -2.0561611306729380e-01, -8.9269204439281613e-01
10910, 4.1176921874878192e-01, 6.5979110234683547e-01, -1.0312587095688754e+00, -1.8045497698541218e-03, 6.1948949082009341e-01, -6.5798655257698135e-01
10911, -9.1782769516287122e-01, -4.6887624157408586e-01, 7.1128985092251762e-01, -4.3254903371724995e-01, 2.0653784424035368e-01, 9.0142527529133576e-01
10912, -4.1579290581810180e-01, -6.4893685840713311e-01, 1.0068140383369528e+00, -5.5392266032684705e-02, -5.9102113251885102e-01, 7.0432912443981788e-01
10913, 8.2351471905136364e-01, 3.6366491876402868e-01, -5.0745754945038535e-01, 6.3785414376138949e-01, -3.1605716960097840e-01, -1.0015190625254182e+00
10914, -8.2871968341474944e-01, -3.9692750625880659e-02, 4.2867937463550254e-01, -7.1717477511579431e-01, 4.0004030877924690e-01, 7.5686752574167493e-01
10915, 7.5191316542603359e-01, 3.9668644019618432e-01, -7.5196653394474711e-01, 4.2113977817729031e-01, 5.3368518713561166e-05, -8.1782621837347469e-01
10916, 6.5263202262607067e-01, 4.4500170867219307e-01, -6.4597463220127660e-01, 3.6632218001929379e-01, -6.6573904247941070e-03, -8.1132388869148686e-01
10917, -2.2037877504582351e-03, 8.1647272866625142e-01, -6.5174868249715190e-01, -4.5011875439697335e-01, 6.5395247024761016e-01, -3.6635397426927807e-01
10918, 8.1802460671103916e-01, -2.0416115055344139e-01, -1.6791942327226439e-01, 7.1247152580395368e-01, -6.5010518343877477e-01, -5.0831037525051226e-01
10919, -3.9716523405018017e-01, 7.6583632646244870e-01, -4.2167498479015203e-01, -7.6734005091191160e-01, 8.1884021884033220e-01, 1.5037244494629052e-03
10920, -4.4642413146108145e-01, 6.6359498334083067e-01, -3.6529867553616879e-01, -6.5768974536449420e-01, 8.1172280699725019e-01, -5.9052379763364273e-03
10921, 3.9716952976191738e-01, -7.6433843482393771e-01, 4.2090332549500237e-01, 7.6451973630908332e-01, -8.1807285525691975e-01, -1.8130148514568876e-04
10922, 4.4615662907932446e-01, -6.6303548955312841e-01, 3.6560862022891055e-01, 6.5566471006468863e-01, -8.1176524930823502e-01, 7.3707794884397809e-03
10923, -3.9828629511002439e-01, 7.2247537298578401e-01, -4.0268764870789925e-01, -7.4735332113752651e-01, 8.0097394381792364e-01, 2.4877948151742497e-02
10924, -4.5328940580894983e-01, 6.5128980151075344e-01, -3.5708357143342906e-01, -6.5426911021660450e-01, 8.1037297724237889e-01, 2.9793087058509644e-03
10925, 3.9933861373186064e-01, -7.6253341950420372e-01, 4.1855310384311095e-01, 7.6337131600063091e-01, -8.1789171757497159e-01, -8.3789649642717029e-04
10926, 4.4623040184215101e-01, -6.6303500593227327e-01, 3.6539028944770308e-01, 6.5567366310457231e-01, -8.1162069128985415e-01, 7.3613428277009780e-03
10927, 6.1423897525010207e-01, -8.1597342086119973e-01, 3.1743106303672514e-01, 5.9071108847469733e-01, -9.3167003828682715e-01, 2.2526233238650231e-01
10928, -4.4642208781049408e-01, 8.4953134593942892e-01, -4.0488910537963113e-01, -6.0176305457842783e-01, 8.5131119319012527e-01, -2.4776829136100112e-01
10929, -9.8660133875801659e-01, -4.1151786908913701e-01, 5.7185204649732846e-01, -4.1465464806737917e-01, 4.1474929226068824e-01, 8.2617251715651618e-01
10930, -7.5520549961228656e-01, 5.4760575323348948e-01, -1.3324832005903052e-02, -1.1172487130224398e+00, 7.6853033161818962e-01, 5.6964295978895041e-01
10931, 8.1119388998634478e-01, 7.4902222011531117e-01, -6.5141429684772967e-01, 2.1397606754382312e-01, -1.5977959313861512e-01, -9.6299828765913431e-01
10932, -6.2178062080494856e-01, 6.4871683837502681e-01, -2.1649270381730093e-01, -9.2064990413181025e-01, 8.3827332462224946e-01, 2.7193306575678344e-01
10933, 7.4377156971318881e-01, -8.1930233446510980e-01, 2.1687116518828564e-01, 6.5451715625948925e-01, -9.6064273490147445e-01, 1.6478517820562055e-01
10934, 6.4332189344887247e-01, 6.2710192791794039e-01, -9.2285905861284412e-01, 2.2752208129473928e-01, 2.7953716516397153e-01, -8.5462400921267967e-01
10935, -7.4301407362577743e-01, 8.1692920029826388e-01, -2.1524826545953027e-01, -6.5700646161233456e-01, 9.5826233908530767e-01, -1.5992273868592935e-01
10936, -6.3756103975987388e-01, -6.4839990316329299e-01, 9.2246589951057556e-01, -2.1640661263593344e-01, -2.8490485975070168e-01, 8.6480651579922641e-01
10937, -7.4775658088396291e-01, 8.1425387068460042e-01, -2.1528109357415315e-01, -6.5256897660513857e-01, 9.6303767445811606e-01, -1.6168489407946177e-01
10938, -6.4007898015167264e-01, -6.2486699631956022e-01, 9.2418033050540849e-01, -2.2539617093792733e-01, -2.8410135035373590e-01, 8.5026316725748763e-01
10939, 7.4377689669324887e-01, -8.1930541013429603e-01, 2.1686690961657085e-01, 6.5451961332346265e-01, -9.6064380630981983e-01, 1.6478579681083336e-01
10940, 6.4323586350512740e-01, 6.2704530589783247e-01, -9.2282859490872515e-01, 2.2754177578875473e-01, 2.7959273140359775e-01, -8.5458708168658715e-01
10941, 7.7507126651336700e-01, -4.8216964084814112e-01, -3.2470627277589842e-02, 9.4334452987690509e-01, -7.4260063923577724e-01, -4.6117488902876391e-01
10942, 7.4040739615980500e-01, -4.2305803036028294e-01, -2.9811417960568843e-02, 7.9238411691093413e-01, -7.1059597819923614e-01, -3.6932608655065119e-01
10943, -4.3389771885090311e-01, 9.7395631898870283e-01, -4.6434286296426047e-01, -6.9945560009306018e-01, 8.9824058181516353e-01, -2.7450071889564265e-01
10944, 4.6945615283246966e-01, -8.9838132480239541e-01, 3.9408773436617361e-01, 6.3145352552814649e-01, -8.6354388719864328e-01, 2.6692779927424892e-01
10945, 4.3389771885090311e-01, -9.7395631898870283e-01, 4.6434286296426047e-01, 6.9945560009306018e-01, -8.9824058181516353e-01, 2.7450071889564265e-01
10946, -4.6947134800955503e-01, 8.9838062565337284e-01, -3.9410049004713493e-01, -6.3145411243291416e-01, 8.6357183805669002e-01, -2.6692651322045879e-01
10947, -4.2302823682941471e-01, 9.7765241244986145e-01, -4.6016073428672916e-01, -6.9251654369644167e-01, 8.8318897111614381e-01, -2.8513586875341979e-01
10948, 4.5732204667988219e-01, -9.1299613997134832e-01, 4.0236529807528171e-01, 6.2798010454572650e-01, -8.5968734475516384e-01, 2.8501603542562182e-01
10949, 4.3389852489302139e-01, -9.7395812828564166e-01, 4.6434228409777273e-01, 6.9945689945613365e-01, -8.9824080899079417e-01, 2.7450122882950795e-01
10950, -4.6946261777390835e-01, 8.9837945093294691e-01, -3.9408319029346084e-01, -6.3145220842433214e-01, 8.6354580806736914e-01, -2.6692724250861477e-01
10951, 8.2170445233552858e-01, -6.0204543209825923e-01, -1.4960369818546670e-01, 9.6127583971119901e-01, -6.7210075415006187e-01, -3.5923040761293973e-01
10952, -3.6560075642602843e-02, -1.0607783145143874e+00, 7.0667468437105396e-01, 3.7770979030873009e-01, -6.7011460872845108e-01, 6.8306852420565745e-01
10953, 3.6560075642602843e-02, 1.0607783145143874e+00, -7.0667468437105396e-01, -3.7770979030873009e-01, 6.7011460872845108e-01, -6.8306852420565745e-01
10954, -8.1453010421200001e-01, 5.0855995831286527e-01, -1.6040628174376909e-01, -1.0156637579274990e+00, 9.7493638595576915e-01, 5.0710379961463370e-01
10955, 6.6316356920574460e-01, 3.8764248881262980e-01, -6.7798883919344488e-01, 6.4390946773114843e-01, 1.4825269987700281e-02, -1.0315519565437783e+00
10956, 8.0699137764453943e-01, -5.0991024042851019e-01, 1.4041623608994824e-01, 9.7506071792783966e-01, -9.4740761373448767e-01, -4.6515047749932942e-01
10957, 3.7259138951929005e-02, 1.0602331763743158e+00, -7.0686887150918343e-01, -3.7762959261804507e-01, 6.6960973255725442e-01, -6.8260358375627084e-01
10958, -8.1448551597680829e-01, 5.0846414489052705e-01, -1.6047749607009859e-01, -1.0155139635531067e+00, 9.7496301204690683e-01, 5.0704981866257959e-01
10959, 8.8241715581978952e-01, -4.0705284370801181e-01, -3.4488971642245014e-02, 6.7151537286849772e-01, -8.4792818417754445e-01, -2.6446252916048590e-01
10960, 1.1154264371385452e+00, 8.9618649382696355e-02, -6.2635537747676295e-01, 7.6237405145496095e-01, -4.8907105966178210e-01, -8.5199270083765732e-01
10961, 1.0674292823972129e+00, 4.2278471810521817e-01, -8.7697374112951743e-01, 5.5812833125105088e-01, -1.9045554126769540e-01, -9.8091304935626900e-01
10962, 3.5855561101165678e-01, 1.0385937851898275e+00, -8.2495711395813998e-01, -1.1130951240047957e-01, 4.6640150294648314e-01, -9.2728427278934789e-01
10963, 4.0112625945340846e-01, 9.2937846050839057e-01, -8.7227322917778249e-01, -2.6948030224010766e-01, 4.7114696972437409e-01, -6.5989815826828291e-01
10964, -8.3564586247635719e-01, -5.7084461859013425e-01, 8.6053407341958621e-01, -2.2887937658257720e-01, -2.4888210943228989e-02, 7.9972399517271142e-01
10965, 8.5326834246540828e-01, 4.0658950505361186e-03, -4.6960596783565289e-01, 7.5207273231873162e-01, -3.8366237462975539e-01, -7.5613862736926774e-01
10966, 1.0252692258031733e+00, 5.3873517954152010e-02, -6.4926952324029907e-01, 6.5779381405582948e-01, -3.7599970256287407e-01, -7.1166733200998156e-01
10967, 8.5326833220639842e-01, 4.0659008513967837e-03, -4.6960786545512251e-01, 7.5207380530981371e-01, -3.8366046675127585e-01, -7.5613970616121051e-01
10968, 1.0252694751439002e+00, 5.3873602153682906e-02, -6.4926647879853794e-01, 6.5779484212922579e-01, -3.7600299634536222e-01, -7.1166844428290865e-01
10969, -8.5324599484518315e-01, -4.0657944118483377e-03, 4.6961766849244974e-01, -7.5207375859745351e-01, 3.8362832635273342e-01, 7.5613955300930180e-01
10970, -1.0251538398980873e+00, -5.3844600350698019e-02, 6.4929147186209935e-01, -6.5779161316871826e-01, 3.7586236803598810e-01, 7.1163621351941631e-01
10971, 1.0363153693841582e+00, -3.1731302822061963e-02, -5.0603784393087159e-01, 7.6202345973576779e-01, -5.3027752545328655e-01, -7.3029215691370575e-01
10972, 4.1599260415068912e-01, 7.3379148689855722e-01, -8.4080992873421245e-01, 2.5745053342513400e-02, 4.2481732458352334e-01, -7.5953654024107065e-01
10973, -4.2429070063321306e-01, 6.6102928224329394e-01, -3.3742877922851472e-01, -6.3828610098277438e-01, 7.6171947986172772e-01, -2.2743181260519635e-02
10974, 4.0019328402535220e-01, -7.2571236495849734e-01, 4.0386313163576176e-01, 7.4061662351351865e-01, -8.0405641566111397e-01, -1.4904258555021321e-02
10975, -4.3956955449121266e-01, 7.2620781486138142e-01, -3.7921719925438685e-01, -6.7364940067038348e-01, 8.1878675374559950e-01, -5.2558414190997958e-02
10976, -4.4471627580179379e-01, -7.2775108907583730e-01, 8.2111637880255939e-01, 4.8938471159633151e-02, -3.7640010300076554e-01, 6.7881261791620418e-01
10977, 4.3957753497599072e-01, -7.2624242267848527e-01, 3.7919903594706728e-01, 6.7358999963737609e-01, -8.1877657092305800e-01, 5.2652423041109161e-02
10978, 4.4471090671897373e-01, 7.2772113662547411e-01, -8.2110899932258530e-01, -4.8893708954951993e-02, 3.7639809260361157e-01, -6.7882742767052218e-01
10979, -5.1689400937415519e-01, 9.2006505734998434e-01, -3.8878578687671828e-01, -7.2333485550722032e-01, 9.0567979625087347e-01, -1.9673020184276410e-01
10980, -3.0807667265521732e-01, -9.6859980833127257e-01, 8.0188758967904084e-01, 3.4240158391391412e-01, -4.9381091702382357e-01, 6.2619822441735840e-01
10981, -2.2549748974649406e-01, 8.5346309692507560e-01, -5.6400633790243060e-01, -8.5840641054757816e-01, 7.8950382764892468e-01, 4.9433136225026097e-03
10982, 9.1948726205996367e-01, 4.5140879029651387e-01, -6.6049814556243236e-01, 4.3565069038725179e-01, -2.5898911649753137e-01, -8.8705948068376572e-01
10983, 2.2376559990455810e-01, -8.5353288329188082e-01, 5.6291604869064493e-01, 8.5789361076283810e-01, -7.8668164859520306e-01, -4.3607274709572446e-03
10984, -9.1365870913382830e-01, -4.5203142702499971e-01, 6.5476502521903091e-01, -4.3493451212371242e-01, 2.5889368391479739e-01, 8.8696593914871213e-01
10985, 2.2582688916667645e-01, -8.5342371554694996e-01, 5.6397999058628512e-01, 8.5844094615936650e-01, -7.8980687975296149e-01, -5.0172306124165794e-03
10986, -9.2002057668655857e-01, -4.5124116865511560e-01, 6.6150778276131506e-01, -4.3639454701498470e-01, 2.5851279392524351e-01, 8.8763571567010036e-01
10987, -2.2577620700857987e-01, 8.5348526872369723e-01, -5.6403097070197350e-01, -8.5850286120382036e-01, 7.8980717771055342e-01, 5.0175924801231387e-03
10988, 9.2001638684296261e-01, 4.5133867058716215e-01, -6.6151183475174757e-01, 4.3648884096337454e-01, -2.5850455209121503e-01, -8.8782751155053663e-01
10989, 7.0871456470041005e-01, 3.4576885442642163e-01, -6.9637314004886142e-01, 4.3318275148425800e-01, -1.2341424651548614e-02, -7.7895160591067958e-01
