delta_s_mm,delta_mm,Ps_N,P_N,max_damage,mean_damage,nElem_D_ge_0p005,nElem_D_ge_0p050,nElem_D_ge_0p950,nElem_D_ge_liveThreshold,newton_iterations,relative_residual,mean_h_oliver_mm,min_h_oliver_mm,max_h_oliver_mm,saved_png
0.099,0.165,12647.1674905968,11.5470490694575,0.999999,0.0852401090810658,1985,1930,1267,1985,40,0.00656737489453363,7.5048571825383,1.89452353919849,16.9215942442626,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0297_damageMesh_omega_ge_9p5000em01.png
0.0993333333333333,0.165555555555556,12683.007372382,0.265000823404019,0.999999,0.0853222182521119,1985,1934,1268,1985,40,0.00592353452693395,7.50493766731216,1.89408252997589,16.9224908363203,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0298_damageMesh_omega_ge_9p5000em01.png
0.0996666666666667,0.166111111111111,12718.9971794256,-10.8502426988088,0.999999,0.0853953773830051,1985,1934,1268,1985,40,0.00512445422952723,7.50495220564152,1.89368208949725,16.9230337204471,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0299_damageMesh_omega_ge_9p5000em01.png
0.1,0.166666666666667,12755.1359899338,-21.8038684113979,0.999999,0.0854609861709621,1985,1934,1269,1985,40,0.00447737321925068,7.50480520659556,1.89331930850943,16.9232323940047,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0300_damageMesh_omega_ge_9p5000em01.png
0.100333333333333,0.167222222222222,12791.3258115338,-32.6975679593832,0.999999,0.0855274331467375,1989,1935,1269,1989,40,0.00622762951297773,7.50472360077384,1.89298269719259,16.923318966216,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0301_damageMesh_omega_ge_9p5000em01.png
0.100666666666667,0.167777777777778,12827.5497406625,-43.5307650839608,0.999999,0.0855938027937051,1991,1937,1269,1991,40,0.00643404697654759,7.5044465143208,1.892675275659,16.9233179262856,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0302_damageMesh_omega_ge_9p5000em01.png
0.101,0.168333333333333,12863.7341123907,-54.3762680360528,0.999999,0.0856623715400133,1992,1940,1269,1992,40,0.00698409738962624,7.50440729418878,1.89239431977131,16.9234357646282,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0303_damageMesh_omega_ge_9p5000em01.png
0.101333333333333,0.168888888888889,12900.0567084415,-65.0820172179949,0.999999,0.0857244386133294,1992,1940,1270,1992,40,0.00604177844649456,7.50399994860492,1.89214483299375,16.9232470523467,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0304_damageMesh_omega_ge_9p5000em01.png
0.101666666666667,0.169444444444444,12936.4501971946,-75.7089217886601,0.999999,0.0857835905468335,1993,1941,1270,1993,40,0.00732049063481277,7.50387724837247,1.89192170316221,16.9228828933617,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0305_damageMesh_omega_ge_9p5000em01.png
0.102,0.17,12972.9062833716,-86.2657681088239,0.999999,0.0858414121415503,1995,1942,1273,1995,40,0.00725154365840375,7.5037712053705,1.89172407643934,16.9223656690303,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0306_damageMesh_omega_ge_9p5000em01.png
0.102333333333333,0.170555555555556,13009.4219398058,-96.7608920086531,0.999999,0.0859002962069498,1995,1944,1274,1995,40,0.00658995322065969,7.50359078407183,1.89155170511778,16.9217438914292,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0307_damageMesh_omega_ge_9p5000em01.png
0.102666666666667,0.171111111111111,13045.9763618063,-107.186992734086,0.999999,0.0859594374083234,1998,1945,1276,1998,40,0.0065247375211861,7.50369532827295,1.89140359421558,16.92101844796,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0308_damageMesh_omega_ge_9p5000em01.png
0.103,0.171666666666667,13082.6053952808,-117.505934112287,0.999999,0.0860157700699224,1998,1945,1277,1998,40,0.00572816907932783,7.50393263421171,1.89127911483106,16.9200419641519,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0309_damageMesh_omega_ge_9p5000em01.png
0.103333333333333,0.172222222222222,13119.3098938435,-127.74338051886,0.999999,0.0860701079861626,2000,1947,1277,2000,40,0.00585457782218413,7.50404933018085,1.89117678889705,16.9188651609535,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0310_damageMesh_omega_ge_9p5000em01.png
0.103666666666667,0.172777777777778,13155.8841386694,-138.172876014315,0.999999,0.0861346636199475,2003,1950,1277,2003,40,0.00310918248169578,7.50422775171916,1.89110769553439,16.9177541657366,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0311_damageMesh_omega_ge_9p5000em01.png
0.104,0.173333333333333,13192.496633303,-148.566241896277,0.999999,0.0862010703804443,2005,1952,1278,2005,40,0.003157064327862,7.50443362986247,1.89105583613087,16.9165654838861,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0312_damageMesh_omega_ge_9p5000em01.png
0.104333333333333,0.173888888888889,13229.175389714,-158.913686584314,0.999999,0.0862698998093802,2008,1953,1278,2008,40,0.00260596293643012,7.50460939850222,1.8910205577483,16.9152528452585,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0313_damageMesh_omega_ge_9p5000em01.png
0.104666666666667,0.174444444444444,13265.8759075971,-169.268170011531,0.999999,0.086340794618535,2010,1956,1280,2010,40,0.00413209840985362,7.50493557395755,1.89100096387966,16.9138789269985,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0314_damageMesh_omega_ge_9p5000em01.png
0.105,0.175,13302.6428707831,-179.554262240823,0.999999,0.086407514202885,2010,1957,1280,2010,40,0.00334508942431255,7.50507188216153,1.89099729668934,16.9123185073163,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0315_damageMesh_omega_ge_9p5000em01.png
0.105333333333333,0.175555555555555,13339.5138594935,-189.718244790704,0.999999,0.0864681161910446,2010,1957,1280,2010,40,0.00264591074142118,7.50526334885139,1.89100875029127,16.9104994143166,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0316_damageMesh_omega_ge_9p5000em01.png
0.105666666666667,0.176111111111111,13376.422912721,-199.84010066604,0.999999,0.086528895328317,2012,1958,1281,2012,40,0.00339372864087295,7.50535763152034,1.89103436629335,16.9085633159516,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0317_damageMesh_omega_ge_9p5000em01.png
0.106,0.176666666666667,13413.2979413861,-210.047728311657,0.999999,0.0865961996123829,2014,1960,1283,2014,40,0.0041769557813307,7.50535521496321,1.89107530397285,16.9066428768017,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0318_damageMesh_omega_ge_9p5000em01.png
0.106333333333333,0.177222222222222,13450.0931414722,-220.388167574336,0.999999,0.0866703752715054,2017,1962,1283,2017,40,0.0062036541455992,7.50540435081794,1.89113214842801,16.9048018185128,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0319_damageMesh_omega_ge_9p5000em01.png
0.106666666666667,0.177777777777778,13486.846032396,-230.80924680087,0.999999,0.0867465865540139,2018,1964,1286,2018,40,0.00552529244685895,7.5055621238963,1.89120380300419,16.9029171627438,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0320_damageMesh_omega_ge_9p5000em01.png
0.107,0.178333333333333,13523.7070301972,-241.105467301563,0.999999,0.0868152342313197,2018,1964,1286,2018,40,0.00440142331450422,7.5058369256565,1.89128684262453,16.9007459177749,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0321_damageMesh_omega_ge_9p5000em01.png
0.107333333333333,0.178888888888889,13560.6736743591,-251.278820787342,0.999999,0.0868772056846978,2018,1964,1286,2018,40,0.00353363931172357,7.50605395917254,1.89138024675933,16.8982910643027,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0322_damageMesh_omega_ge_9p5000em01.png
0.107666666666667,0.179444444444444,13597.7218480812,-261.360170961815,0.999999,0.0869355990070238,2020,1964,1286,2020,40,0.00318560365526643,7.5060375410859,1.89148365432464,16.895593942378,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0323_damageMesh_omega_ge_9p5000em01.png
0.108,0.18,13634.8498954364,-271.35697453154,0.999999,0.0869911241931825,2021,1966,1287,2021,40,0.00270469456185118,7.50625862621273,1.89159651046454,16.8926693596865,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0324_damageMesh_omega_ge_9p5000em01.png
0.108333333333333,0.180555555555555,13672.002127821,-281.381240398521,0.999999,0.0870508575499052,2024,1967,1288,2024,40,0.00320241190014814,7.50587793146008,1.89171967802935,16.8897348898094,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0325_damageMesh_omega_ge_9p5000em01.png
0.108666666666667,0.181111111111111,13709.1979508406,-291.418361563795,0.999999,0.0871137083810027,2026,1970,1288,2026,40,0.0036007696860576,7.50560239083849,1.8918527617982,16.88671964348,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0326_damageMesh_omega_ge_9p5000em01.png
0.109,0.181666666666667,13746.4465554924,-301.385752845938,0.999999,0.0871745313695968,2027,1972,1288,2027,40,0.00657188688845878,7.50560034612761,1.89199423121041,16.883553935964,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0327_damageMesh_omega_ge_9p5000em01.png
0.109333333333333,0.182222222222222,13783.7792863593,-311.240101406834,0.999999,0.0872310769845733,2028,1972,1290,2028,40,0.00507305808191205,7.50566791749723,1.89214239165624,16.8801293448567,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0328_damageMesh_omega_ge_9p5000em01.png
0.109666666666667,0.182777777777778,13821.1962954765,-320.988993111997,0.999999,0.0872833779535126,2028,1972,1292,2028,40,0.00416519559365014,7.50562905643702,1.89229660337109,16.8764472191806,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0329_damageMesh_omega_ge_9p5000em01.png
0.11,0.183333333333333,13858.6095920028,-330.744415347276,0.999999,0.0873371259928388,2029,1974,1293,2029,40,0.00425956734913413,7.50574038975656,1.89245945373042,16.8726935928559,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0330_damageMesh_omega_ge_9p5000em01.png
0.110333333333333,0.183888888888889,13896.1041131952,-340.397231834871,0.999999,0.087386435982559,2029,1975,1293,2029,40,0.00332376001798451,7.50597885511373,1.89262729468497,16.8687009250532,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0331_damageMesh_omega_ge_9p5000em01.png
0.110666666666667,0.184444444444445,13933.6763774309,-349.950913689452,0.999999,0.0874319289565403,2029,1977,1295,2029,40,0.00261527174118648,7.50626928861166,1.89279961656839,16.8644601788567,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0332_damageMesh_omega_ge_9p5000em01.png
0.111,0.185,13971.3129705452,-359.439763404599,0.999999,0.087476290238092,2030,1978,1295,2030,40,0.00212783145928963,7.50652351936909,1.89297536313732,16.8599988085647,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0333_damageMesh_omega_ge_9p5000em01.png
0.111333333333333,0.185555555555556,14009.0180188308,-368.848560994981,0.999999,0.0875181118842726,2030,1979,1298,2030,40,0.00169696399925101,7.50667506665017,1.89315412952223,16.8553478683769,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0334_damageMesh_omega_ge_9p5000em01.png
0.111666666666667,0.186111111111111,14046.7794691867,-378.21114246048,0.999999,0.0875591809979124,2031,1979,1299,2031,40,0.00145567637073318,7.50699584869759,1.89333582981345,16.8504966680178,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0335_damageMesh_omega_ge_9p5000em01.png
0.112,0.186666666666667,14084.5926350893,-387.536074531266,0.999999,0.087599751403565,2031,1980,1300,2031,40,0.0012282279634348,7.5071239068337,1.8935199720467,16.8454865652631,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0336_damageMesh_omega_ge_9p5000em01.png
0.112333333333333,0.187222222222222,14122.4673890717,-396.774654269321,0.999999,0.0876375822053633,2031,1980,1300,2031,40,0.00100294849690696,7.50718908053225,1.89370627799281,16.8402756101065,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0337_damageMesh_omega_ge_9p5000em01.png
0.112666666666667,0.187777777777778,14160.4007898894,-405.935610387423,0.999999,0.0876737360659089,2032,1980,1300,2032,40,0.00083393022602285,7.50728612715825,1.89389462437037,16.8348692230405,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0338_damageMesh_omega_ge_9p5000em01.png
0.113,0.188333333333333,14198.3910965927,-415.022566030977,0.999999,0.0877085499655266,2032,1980,1302,2032,40,0.000687263072742805,7.50745723555387,1.89408476515693,16.82927458126,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0339_damageMesh_omega_ge_9p5000em01.png
0.113333333333333,0.188888888888889,14236.4361017162,-424.031777534249,0.999999,0.0877413180980591,2032,1981,1302,2032,40,0.00056694924105094,7.50772442852263,1.89427629601265,16.8234864511207,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0340_damageMesh_omega_ge_9p5000em01.png
0.113666666666667,0.189444444444444,14274.5179422184,-432.999792613503,0.999999,0.0877750930714909,2034,1981,1302,2034,40,0.000552529514461053,7.50787861240216,1.89447112536434,16.8175302541142,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0341_damageMesh_omega_ge_9p5000em01.png
0.114,0.19,14312.6474251565,-441.906668694276,0.999999,0.0878085314206476,2034,1982,1303,2034,40,0.000463279497892488,7.50799341327116,1.89466784867494,16.8113907189331,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0342_damageMesh_omega_ge_9p5000em01.png
0.114333333333333,0.190555555555555,14350.8267075408,-450.790607119667,0.999999,0.0878436262651529,2036,1983,1304,2036,40,0.000492007288693252,7.50817064910486,1.89486553495965,16.8051329035393,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0343_damageMesh_omega_ge_9p5000em01.png
0.114666666666667,0.191111111111111,14389.0497223636,-459.645245189707,0.999999,0.0878800886176243,2037,1985,1305,2037,40,0.00043390287187095,7.50836742821034,1.89506378948141,16.7987120833816,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0344_damageMesh_omega_ge_9p5000em01.png
0.115,0.191666666666667,14427.3177656032,-468.477030455533,0.999999,0.0879190623142103,2039,1986,1306,2039,40,0.000402978114037222,7.50856995492511,1.89526356129556,16.7921241855083,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0345_damageMesh_omega_ge_9p5000em01.png
0.115333333333333,0.192222222222222,14465.6151309978,-477.261720175207,0.999999,0.0879584789234334,2040,1987,1309,2040,40,0.000402543423339341,7.50881149344841,1.89545918329235,16.7853424452616,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0346_damageMesh_omega_ge_9p5000em01.png
0.115666666666667,0.192777777777778,14503.9201477226,-486.044341276445,0.999999,0.0879992970841322,2042,1988,1309,2042,40,0.000467962789075571,7.50907713056824,1.89562861683246,16.7782133068874,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0347_damageMesh_omega_ge_9p5000em01.png
0.116,0.193333333333333,14542.2319302134,-494.804302996929,0.999999,0.0880422321454858,2044,1990,1309,2044,40,0.000483956308267253,7.50923147880348,1.8957971777482,16.7708656315333,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0348_damageMesh_omega_ge_9p5000em01.png
0.116333333333333,0.193888888888889,14580.5788282588,-503.524734062513,0.999999,0.0880846377137967,2047,1991,1310,2047,40,0.000463763956381591,7.50937168064943,1.89596474293537,16.7633537548981,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0349_damageMesh_omega_ge_9p5000em01.png
0.116666666666667,0.194444444444445,14618.9479289393,-512.269833834896,0.999999,0.0881308185516629,2049,1992,1310,2049,40,0.000727590370185105,7.5092929603165,1.89613578075575,16.7557044062683,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0350_damageMesh_omega_ge_9p5000em01.png
0.117,0.195,14657.276945083,-520.987954182764,0.999999,0.0881787164572709,2051,1993,1311,2051,40,0.00108618938483573,7.50934852110197,1.89630601010631,16.7478915766478,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0351_damageMesh_omega_ge_9p5000em01.png
0.117333333333333,0.195555555555556,14695.6318935588,-529.654254294778,0.999999,0.088224701170943,2052,1996,1311,2052,40,0.00100552441610624,7.50935997500864,1.89647492894464,16.739901171843,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0352_damageMesh_omega_ge_9p5000em01.png
0.117666666666667,0.196111111111111,14734.02666248,-538.262031782564,0.999999,0.088267740669599,2053,1996,1312,2053,40,0.000943912465127816,7.50936162279555,1.89664238869265,16.7317317595151,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0353_damageMesh_omega_ge_9p5000em01.png
0.118,0.196666666666667,14772.453928204,-546.820343681058,0.999999,0.088308886541075,2055,1996,1312,2055,40,0.000937719592399411,7.50941180664406,1.89680879249819,16.7233384391728,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0354_damageMesh_omega_ge_9p5000em01.png
0.118333333333333,0.197222222222222,14810.8900913271,-555.468994222712,0.999999,0.0883572349160142,2059,1997,1312,2059,40,0.000976402547266275,7.50966404320999,1.89697985529244,16.7148182968893,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0355_damageMesh_omega_ge_9p5000em01.png
0.118666666666667,0.197777777777778,14849.35066159,-564.072005250987,0.999999,0.0884038269402758,2059,1998,1312,2059,40,0.000942351590900614,7.50975459298133,1.89714918408491,16.706018519046,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0356_damageMesh_omega_ge_9p5000em01.png
0.119,0.198333333333333,14887.7979234879,-572.619799039414,0.999999,0.088447357752299,2059,1999,1312,2059,40,0.000903315493543388,7.51025841818622,1.897316048517,16.6969296815243,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0357_damageMesh_omega_ge_9p5000em01.png
0.119333333333333,0.198888888888889,14926.2762427498,-581.114617767248,0.999999,0.0884882509489171,2060,2001,1312,2060,40,0.000869522118018828,7.51030155405195,1.89748072162599,16.6876801776791,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0358_damageMesh_omega_ge_9p5000em01.png
